,Category,Rating,reviews,Size,Installs,Type,Price,Content Rating,Genres,pri_genres,sec_genres,Current_Ver,Ver_Mon,Ver_Year,And_1st_Ver,And_Last_Ver
1143,FINANCE,4.3,45962.0,37.0,1000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,1.0.0,7.0,2018.0,11.0,11.0
1144,FINANCE,4.3,34861.0,37.0,1000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,1.0.0,8.0,2018.0,11.0,11.0
1145,FINANCE,4.3,37580.0,37.0,5000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,4.5.2.1,8.0,2018.0,4.0,11.0
1146,FINANCE,4.4,281485.0,37.0,5000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,1.0.0,5.0,2018.0,11.0,11.0
1147,FINANCE,4.3,685.0,21.0,50000.0,0.0,0.0,Everyone,Finance,Finance,Finance,3.0.22,8.0,2018.0,4.0,11.0
1148,FINANCE,4.4,126447.0,37.0,1000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,1.0.0,8.0,2018.0,11.0,11.0
1149,FINANCE,4.3,129304.0,37.0,5000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,1.0.0,8.0,2018.0,11.0,11.0
1150,FINANCE,4.4,3780.0,11.0,100000.0,0.0,0.0,Everyone,Finance,Finance,Finance,6.0.6,8.0,2018.0,5.0,11.0
1151,FINANCE,4.1,15192.0,38.0,1000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,4.2.1,5.0,2018.0,4.0,11.0
1152,FINANCE,4.4,5950.0,12.0,500000.0,0.0,0.0,Everyone,Finance,Finance,Finance,2.131,6.0,2018.0,4.0,11.0
1153,FINANCE,4.2,15993.0,45.0,1000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,4.10.0,5.0,2018.0,4.0,11.0
1154,FINANCE,4.3,5905.0,50.0,500000.0,0.0,0.0,Everyone,Finance,Finance,Finance,6.0.2,7.0,2018.0,4.0,11.0
1155,FINANCE,4.4,7731.0,24.0,100000.0,0.0,0.0,Everyone,Finance,Finance,Finance,2.53.2,8.0,2018.0,5.0,11.0
1156,FINANCE,4.3,659760.0,47.0,50000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,6.28.0,7.0,2018.0,4.0,11.0
1157,FINANCE,4.3,14627.0,23.0,1000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,5.1,7.0,2018.0,4.0,11.0
1158,FINANCE,3.9,1098.0,46.0,100000.0,0.0,0.0,Everyone,Finance,Finance,Finance,4.10.0,5.0,2018.0,4.0,11.0
1159,FINANCE,4.1,2898.0,45.0,100000.0,0.0,0.0,Everyone,Finance,Finance,Finance,4.10.0,5.0,2018.0,4.0,11.0
1160,FINANCE,4.1,70782.0,50.0,1000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,2.34.29,7.0,2018.0,4.0,11.0
1161,FINANCE,4.2,11264.0,24.0,1000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,5.2.203,6.0,2018.0,4.0,11.0
1162,FINANCE,4.5,100997.0,33.0,5000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,8.44.2,7.0,2018.0,5.0,11.0
1163,FINANCE,4.2,347874.0,37.0,100000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,2.70.206190089,7.0,2018.0,11.0,11.0
1164,FINANCE,4.7,3290.0,12.0,50000.0,0.0,0.0,Everyone,Finance,Finance,Finance,5.9.1.0,5.0,2018.0,5.0,11.0
1165,FINANCE,4.4,341090.0,53.0,10000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,7.8.8,7.0,2018.0,4.0,11.0
1166,FINANCE,4.6,964.0,14.0,10000.0,0.0,0.0,Everyone,Finance,Finance,Finance,5.9.1.0,6.0,2018.0,5.0,11.0
1167,FINANCE,4.6,87951.0,68.0,5000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,9.7.0,7.0,2018.0,4.0,11.0
1168,FINANCE,4.4,250719.0,37.0,10000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,6.8.0.109,7.0,2018.0,5.0,11.0
1169,FINANCE,4.6,510401.0,79.0,10000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,5.38.1,8.0,2018.0,5.0,11.0
1170,FINANCE,4.3,24729.0,32.0,1000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,6.7.0,8.0,2018.0,5.0,11.0
1171,FINANCE,4.0,78306.0,46.0,5000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,9.9.0,7.0,2018.0,4.0,11.0
1172,FINANCE,4.4,43313.0,40.0,1000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,5.16.2,7.0,2018.0,4.0,11.0
1173,FINANCE,4.6,1374549.0,32.0,10000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,3.52,7.0,2018.0,5.0,11.0
1174,FINANCE,4.2,208463.0,37.0,10000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,1.0.0,7.0,2018.0,11.0,11.0
1175,FINANCE,4.1,6998.0,24.0,1000000.0,0.0,0.0,Everyone,Finance,Finance,Finance,6.29.37589,8.0,2018.0,5.0,11.0
1176,FOOD_AND_DRINK,3.6,145323.0,42.0,10000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,5.15.0,7.0,2018.0,4.0,11.0
1177,FOOD_AND_DRINK,0.0,95.0,12.0,50000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,3.0.1,1.0,2018.0,2.0,11.0
1178,FOOD_AND_DRINK,4.1,64784.0,13.0,10000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,18.6.0.10,8.0,2018.0,5.0,11.0
1179,FOOD_AND_DRINK,4.6,32997.0,13.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,2.2.7,8.0,2018.0,4.0,11.0
1180,FOOD_AND_DRINK,0.0,82.0,4.9,10000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.1,6.0,2018.0,4.0,11.0
1181,FOOD_AND_DRINK,4.7,2707.0,8.9,100000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,2.12,5.0,2018.0,4.0,11.0
1182,FOOD_AND_DRINK,4.7,129737.0,37.0,1000000.0,0.0,0.0,Teen,Food & Drink,Food & Drink,Food & Drink,1.0.0,8.0,2018.0,11.0,11.0
1183,FOOD_AND_DRINK,4.7,611136.0,19.0,10000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,3.2.0d,7.0,2018.0,4.0,11.0
1184,FOOD_AND_DRINK,4.7,6118.0,37.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.0.0,7.0,2018.0,11.0,11.0
1185,FOOD_AND_DRINK,4.1,2473.0,14.0,500000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,3.1.5,7.0,2018.0,4.0,11.0
1186,FOOD_AND_DRINK,3.4,109784.0,64.0,10000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,4.0.30,8.0,2018.0,4.0,11.0
1187,FOOD_AND_DRINK,3.8,3320.0,8.4,500000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.9.117,8.0,2018.0,4.0,11.0
1188,FOOD_AND_DRINK,3.7,61.0,11.0,50000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.0.2,7.0,2018.0,4.0,11.0
1189,FOOD_AND_DRINK,4.2,68103.0,66.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,5.0.0,6.0,2018.0,4.0,11.0
1190,FOOD_AND_DRINK,3.1,8412.0,37.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.0.0,7.0,2018.0,4.0,11.0
1191,FOOD_AND_DRINK,3.5,10741.0,41.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,5.2.2,7.0,2018.0,4.0,11.0
1192,FOOD_AND_DRINK,4.7,3803.0,15.0,500000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.6,2.0,2018.0,4.0,11.0
1193,FOOD_AND_DRINK,4.5,155944.0,35.0,5000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,7.12,8.0,2018.0,5.0,11.0
1194,FOOD_AND_DRINK,4.2,10159.0,36.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,4.3.3,7.0,2018.0,5.0,11.0
1195,FOOD_AND_DRINK,4.3,28008.0,17.0,5000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,6.0.1,8.0,2018.0,5.0,11.0
1196,FOOD_AND_DRINK,4.0,43614.0,25.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,2.14.36,10.0,2016.0,4.0,11.0
1197,FOOD_AND_DRINK,4.5,455377.0,35.0,10000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,4.11.1,8.0,2018.0,4.0,11.0
1198,FOOD_AND_DRINK,4.6,1398.0,10.0,100000.0,0.0,0.0,Everyone 10+,Food & Drink,Food & Drink,Food & Drink,1.0,6.0,2018.0,4.0,11.0
1199,FOOD_AND_DRINK,4.7,1032935.0,37.0,10000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.0.0,7.0,2018.0,11.0,11.0
1200,FOOD_AND_DRINK,4.1,32405.0,12.0,5000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,3.3.21,7.0,2018.0,4.0,11.0
1201,FOOD_AND_DRINK,4.3,151080.0,37.0,5000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.0.0,7.0,2018.0,11.0,11.0
1202,FOOD_AND_DRINK,3.8,22513.0,11.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,5.3.8,5.0,2018.0,4.0,11.0
1203,FOOD_AND_DRINK,4.4,90042.0,37.0,10000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.0.0,7.0,2018.0,11.0,11.0
1204,FOOD_AND_DRINK,4.3,58316.0,37.0,5000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.0.0,7.0,2018.0,11.0,11.0
1205,FOOD_AND_DRINK,4.2,8509.0,17.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,3.5.5,7.0,2018.0,4.0,11.0
1206,FOOD_AND_DRINK,4.3,19314.0,43.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,3.3.6,7.0,2018.0,4.0,11.0
1207,FOOD_AND_DRINK,3.8,21314.0,41.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,7.9.0.0,7.0,2018.0,4.0,11.0
1208,FOOD_AND_DRINK,4.3,30224.0,37.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.0.0,5.0,2018.0,11.0,11.0
1209,FOOD_AND_DRINK,3.7,731.0,43.0,100000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,2.1.0,7.0,2018.0,4.0,11.0
1210,FOOD_AND_DRINK,4.5,454.0,16.0,100000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,2.0.0,3.0,2018.0,4.0,11.0
1211,FOOD_AND_DRINK,3.6,14952.0,39.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,5.8.5,6.0,2018.0,4.0,11.0
1212,FOOD_AND_DRINK,4.8,1250.0,13.0,50000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,3.2.7,7.0,2018.0,4.0,11.0
1213,FOOD_AND_DRINK,3.3,1726.0,30.0,500000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,4.26,7.0,2018.0,4.0,11.0
1214,FOOD_AND_DRINK,4.7,14065.0,7.1,500000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.2.2,6.0,2018.0,4.0,11.0
1215,FOOD_AND_DRINK,4.6,556.0,23.0,100000.0,0.0,0.0,Teen,Food & Drink,Food & Drink,Food & Drink,2.0,1.0,2018.0,4.0,11.0
1216,FOOD_AND_DRINK,4.6,4925.0,17.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,3.6.6,6.0,2018.0,4.0,11.0
1217,FOOD_AND_DRINK,3.4,6507.0,18.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,5.7.0,4.0,2018.0,4.0,11.0
1218,FOOD_AND_DRINK,4.6,11707.0,37.0,100000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.0.0,6.0,2018.0,11.0,11.0
1219,FOOD_AND_DRINK,4.0,1077.0,17.0,100000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,3.2.0,10.0,2017.0,4.0,11.0
1220,FOOD_AND_DRINK,4.1,46539.0,37.0,5000000.0,0.0,0.0,Teen,Food & Drink,Food & Drink,Food & Drink,1.0.0,7.0,2018.0,11.0,11.0
1221,FOOD_AND_DRINK,4.5,9066.0,15.0,500000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,4.0.0.427,4.0,2018.0,5.0,11.0
1222,FOOD_AND_DRINK,4.4,1962.0,22.0,100000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,3.17.1.0,6.0,2018.0,4.0,11.0
1223,FOOD_AND_DRINK,4.5,22071.0,37.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.0.0,6.0,2018.0,11.0,11.0
1224,FOOD_AND_DRINK,4.0,196.0,9.0,10000.0,0.0,0.0,Everyone 10+,Food & Drink,Food & Drink,Food & Drink,1.2,2.0,2017.0,2.0,11.0
1225,FOOD_AND_DRINK,4.1,278.0,7.2,50000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,24.5.0,7.0,2018.0,4.0,11.0
1226,FOOD_AND_DRINK,4.5,61881.0,37.0,5000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.0.0,4.0,2018.0,11.0,11.0
1227,FOOD_AND_DRINK,4.6,2129.0,37.0,10000.0,1.0,3.49,Everyone,Food & Drink,Food & Drink,Food & Drink,1.0.0,6.0,2018.0,11.0,11.0
1228,FOOD_AND_DRINK,4.1,1268.0,2.3,50000.0,1.0,4.99,Everyone,Food & Drink,Food & Drink,Food & Drink,1.4.4,6.0,2018.0,4.0,11.0
1229,FOOD_AND_DRINK,4.5,91359.0,27.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,2.0.3,7.0,2018.0,4.0,11.0
1230,FOOD_AND_DRINK,4.6,22015.0,37.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.0.0,7.0,2018.0,5.0,11.0
1231,FOOD_AND_DRINK,4.5,131569.0,8.2,10000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,2.76.2.0-android,8.0,2018.0,4.0,11.0
1232,FOOD_AND_DRINK,4.3,31986.0,76.0,1000000.0,0.0,0.0,Teen,Food & Drink,Food & Drink,Food & Drink,5.7.23,11.0,2017.0,5.0,11.0
1233,FOOD_AND_DRINK,3.6,22875.0,22.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,4.2.6,7.0,2018.0,5.0,11.0
1234,FOOD_AND_DRINK,4.4,17071.0,37.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.0.0,8.0,2018.0,5.0,11.0
1235,FOOD_AND_DRINK,4.6,90242.0,19.0,5000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,9.15.0.2020,7.0,2018.0,5.0,11.0
1236,FOOD_AND_DRINK,4.1,483960.0,37.0,10000000.0,0.0,0.0,Teen,Food & Drink,Food & Drink,Food & Drink,1.0.0,7.0,2018.0,11.0,11.0
1237,FOOD_AND_DRINK,4.3,511228.0,37.0,10000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.0.0,8.0,2018.0,11.0,11.0
1238,FOOD_AND_DRINK,3.9,464.0,28.0,50000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,2.6.15,5.0,2018.0,4.0,11.0
1239,FOOD_AND_DRINK,4.5,155944.0,35.0,5000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,7.12,8.0,2018.0,5.0,11.0
1240,FOOD_AND_DRINK,4.1,1920.0,37.0,100000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.0.0,7.0,2018.0,11.0,11.0
1241,FOOD_AND_DRINK,3.6,22875.0,22.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,4.2.6,7.0,2018.0,5.0,11.0
1242,FOOD_AND_DRINK,4.7,1032935.0,37.0,10000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.0.0,7.0,2018.0,11.0,11.0
1243,FOOD_AND_DRINK,4.3,40116.0,37.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.0.0,8.0,2018.0,11.0,11.0
1244,FOOD_AND_DRINK,4.7,51517.0,37.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.0.0,8.0,2018.0,11.0,11.0
1245,FOOD_AND_DRINK,4.6,7690.0,25.0,100000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,3.1.14,7.0,2018.0,5.0,11.0
1246,FOOD_AND_DRINK,4.4,321134.0,30.0,10000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,4.7.0,6.0,2018.0,4.0,11.0
1247,FOOD_AND_DRINK,4.2,3755.0,8.5,100000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,2.4.11,7.0,2018.0,6.0,11.0
1248,FOOD_AND_DRINK,4.5,104504.0,37.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.0.0,7.0,2018.0,11.0,11.0
1249,FOOD_AND_DRINK,4.3,28009.0,17.0,5000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,6.0.1,8.0,2018.0,5.0,11.0
1250,FOOD_AND_DRINK,4.2,333208.0,34.0,10000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.161.10002,8.0,2018.0,5.0,11.0
1251,FOOD_AND_DRINK,4.5,35218.0,34.0,1000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,7.12,8.0,2018.0,5.0,11.0
1252,FOOD_AND_DRINK,4.5,116403.0,37.0,5000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.0.0,8.0,2018.0,11.0,11.0
1253,FOOD_AND_DRINK,4.3,37517.0,17.0,5000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,11.11.1,7.0,2018.0,4.0,11.0
1254,FOOD_AND_DRINK,4.0,292969.0,16.0,10000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,4.11.3,7.0,2018.0,4.0,11.0
1255,FOOD_AND_DRINK,4.3,511420.0,37.0,10000000.0,0.0,0.0,Everyone,Food & Drink,Food & Drink,Food & Drink,1.0.0,8.0,2018.0,11.0,11.0
1256,HEALTH_AND_FITNESS,4.8,428156.0,15.0,10000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.0.0,6.0,2018.0,11.0,11.0
1257,HEALTH_AND_FITNESS,4.0,1577.0,2.2,500000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.0.7,8.0,2017.0,4.0,11.0
1258,HEALTH_AND_FITNESS,4.9,38098.0,11.0,5000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.0.4,6.0,2018.0,4.0,11.0
1259,HEALTH_AND_FITNESS,4.8,31139.0,6.9,1000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.0.11,7.0,2018.0,4.0,11.0
1260,HEALTH_AND_FITNESS,4.9,272337.0,13.0,10000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.0.2,6.0,2018.0,4.0,11.0
1261,HEALTH_AND_FITNESS,4.8,220125.0,11.0,10000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.0.14,7.0,2018.0,4.0,11.0
1262,HEALTH_AND_FITNESS,4.4,400592.0,2.9,10000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,5.23,7.0,2018.0,4.0,11.0
1263,HEALTH_AND_FITNESS,3.3,20098.0,25.0,10000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,5.31.75,5.0,2018.0,4.0,11.0
1264,HEALTH_AND_FITNESS,4.7,117925.0,7.0,10000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.0.26,7.0,2018.0,4.0,11.0
1265,HEALTH_AND_FITNESS,4.6,548021.0,27.0,10000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,p5.7.1,8.0,2018.0,4.0,11.0
1266,HEALTH_AND_FITNESS,4.8,48276.0,7.5,1000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,3.0.6,8.0,2018.0,4.0,11.0
1267,HEALTH_AND_FITNESS,4.8,471036.0,37.0,10000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.0.0,8.0,2018.0,4.0,11.0
1268,HEALTH_AND_FITNESS,4.8,12705.0,15.0,1000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.0.2,7.0,2018.0,4.0,11.0
1269,HEALTH_AND_FITNESS,4.5,706.0,9.4,100000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.0.5,7.0,2018.0,4.0,11.0
1270,HEALTH_AND_FITNESS,4.4,465.0,6.4,500000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.08,6.0,2018.0,4.0,11.0
1271,HEALTH_AND_FITNESS,4.5,644.0,5.5,100000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.0.4,7.0,2018.0,4.0,11.0
1272,HEALTH_AND_FITNESS,4.5,6238.0,3.9,500000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.1.22,7.0,2018.0,4.0,11.0
1273,HEALTH_AND_FITNESS,4.5,144040.0,55.0,5000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,18.7.1,7.0,2018.0,5.0,11.0
1274,HEALTH_AND_FITNESS,4.8,51227.0,28.0,1000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,4.0.1,7.0,2018.0,4.0,11.0
1275,HEALTH_AND_FITNESS,3.9,357417.0,37.0,10000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.0.0,7.0,2018.0,11.0,11.0
1276,HEALTH_AND_FITNESS,4.6,199.0,8.8,50000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.0.7,7.0,2018.0,4.0,11.0
1277,HEALTH_AND_FITNESS,4.5,827597.0,37.0,10000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.0.0,7.0,2018.0,11.0,11.0
1278,HEALTH_AND_FITNESS,4.5,9116.0,4.0,500000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.1.22,7.0,2018.0,4.0,11.0
1279,HEALTH_AND_FITNESS,4.7,2071.0,6.9,100000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.0.12,7.0,2018.0,4.0,11.0
1280,HEALTH_AND_FITNESS,4.7,50294.0,11.0,1000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,3.0.7,7.0,2018.0,4.0,11.0
1281,HEALTH_AND_FITNESS,4.4,708674.0,37.0,10000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,2.17.0,7.0,2018.0,4.0,11.0
1282,HEALTH_AND_FITNESS,4.2,1140.0,5.5,500000.0,0.0,0.0,Teen,Health & Fitness,Health & Fitness,Health & Fitness,1.5,1.0,2017.0,3.0,11.0
1283,HEALTH_AND_FITNESS,3.9,232153.0,37.0,10000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.0.0,8.0,2018.0,11.0,11.0
1284,HEALTH_AND_FITNESS,4.2,14709.0,15.0,5000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,2.8.2,7.0,2018.0,5.0,11.0
1285,HEALTH_AND_FITNESS,4.4,12029.0,4.3,1000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,2.6,8.0,2018.0,4.0,11.0
1286,HEALTH_AND_FITNESS,4.6,1873516.0,37.0,50000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.0.0,7.0,2018.0,11.0,11.0
1287,HEALTH_AND_FITNESS,4.6,2880.0,7.1,100000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.0.8,7.0,2018.0,4.0,11.0
1288,HEALTH_AND_FITNESS,4.2,270267.0,58.0,5000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,6.15.0,7.0,2018.0,4.0,11.0
1289,HEALTH_AND_FITNESS,4.5,559186.0,37.0,10000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.0.0,7.0,2018.0,11.0,11.0
1290,HEALTH_AND_FITNESS,4.7,77777.0,37.0,1000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,3.401,6.0,2018.0,5.0,11.0
1291,HEALTH_AND_FITNESS,4.5,8642.0,18.0,100000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.20,8.0,2018.0,4.0,11.0
1292,HEALTH_AND_FITNESS,4.5,501144.0,37.0,10000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.0.0,7.0,2018.0,11.0,11.0
1293,HEALTH_AND_FITNESS,3.7,1861.0,1.5,1000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.5,6.0,2018.0,2.0,11.0
1294,HEALTH_AND_FITNESS,4.5,1203.0,6.5,500000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.2,10.0,2016.0,2.0,11.0
1295,HEALTH_AND_FITNESS,4.6,299.0,11.0,100000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.3.8,8.0,2018.0,4.0,11.0
1296,HEALTH_AND_FITNESS,4.6,115721.0,67.0,10000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,3.5.0,7.0,2018.0,5.0,11.0
1297,HEALTH_AND_FITNESS,4.7,14810.0,37.0,1000000.0,0.0,0.0,Everyone,Health & Fitness,Health & Fitness,Health & Fitness,1.0.0,7.0,2018.0,11.0,11.0
